,Mean,Median,Mid Range,IQR,Std Dev,File Name
2406,0.40128407,0.31895426,0.46535948,0.20130715,0.15567002,../Dataset/TrainData/pear5-090-068.png
2407,0.39938873,0.32156864,0.44313726,0.20000002,0.14601041,../Dataset/TrainData/pear5-090-090.png
2408,0.38900322,0.31764707,0.42679736,0.18039215,0.13943774,../Dataset/TrainData/pear5-090-112.png
2409,0.38186598,0.31895426,0.43986928,0.14509803,0.13576047,../Dataset/TrainData/pear5-090-135.png
2410,0.36518553,0.31111112,0.45294118,0.107189536,0.13479361,../Dataset/TrainData/pear5-090-158.png
2411,0.35718673,0.30457518,0.46470588,0.10196078,0.13925786,../Dataset/TrainData/pear5-090-180.png
2412,0.38496745,0.32026145,0.4627451,0.13202614,0.15017967,../Dataset/TrainData/pear5-090-202.png
2413,0.38860422,0.3137255,0.46078432,0.17254901,0.16049978,../Dataset/TrainData/pear5-090-225.png
2414,0.3940668,0.3124183,0.46013072,0.19346404,0.16724196,../Dataset/TrainData/pear5-090-248.png
2415,0.39835456,0.31633988,0.46013075,0.18431371,0.16821398,../Dataset/TrainData/pear5-090-270.png
2416,0.39688993,0.31764707,0.46797386,0.16470587,0.1684433,../Dataset/TrainData/pear5-090-292.png
2417,0.39115727,0.31633988,0.47058824,0.14248365,0.1659368,../Dataset/TrainData/pear5-090-315.png
2418,0.3840346,0.3137255,0.46013072,0.111111104,0.16430488,../Dataset/TrainData/pear5-090-338.png
2419,0.39415687,0.3777778,0.5169935,0.0901961,0.13296056,../Dataset/TrainData/pear6-000-000.png
2420,0.37556875,0.31764707,0.5098039,0.06535947,0.16230515,../Dataset/TrainData/pear6-022-000.png
2421,0.40556544,0.36993465,0.49281046,0.040522844,0.12702061,../Dataset/TrainData/pear6-022-090.png
2422,0.36933887,0.32418302,0.50784314,0.064052284,0.14361653,../Dataset/TrainData/pear6-022-180.png
2423,0.41490787,0.37124184,0.52875817,0.039215714,0.14396553,../Dataset/TrainData/pear6-022-270.png
2424,0.40511072,0.35163403,0.5071896,0.039215714,0.15348545,../Dataset/TrainData/pear6-035-045.png
2425,0.39044282,0.34509805,0.4882353,0.036601335,0.13498577,../Dataset/TrainData/pear6-035-135.png
2426,0.40020123,0.35163403,0.51372546,0.037908494,0.1557712,../Dataset/TrainData/pear6-035-225.png
2427,0.4001119,0.34771243,0.52156866,0.041830063,0.16604072,../Dataset/TrainData/pear6-035-315.png
2428,0.37287095,0.3124183,0.5091503,0.07581699,0.19070205,../Dataset/TrainData/pear6-045-000.png
2429,0.42523506,0.40522876,0.50980395,0.058823526,0.15118873,../Dataset/TrainData/pear6-045-090.png
2430,0.36805266,0.31764707,0.5300654,0.060130745,0.17316699,../Dataset/TrainData/pear6-045-180.png
2431,0.4244676,0.40653595,0.5496732,0.086274534,0.17569709,../Dataset/TrainData/pear6-045-270.png
2432,0.37945104,0.31633988,0.4673203,0.13071896,0.19365604,../Dataset/TrainData/pear6-066-027.png
2433,0.4014599,0.37908497,0.47124183,0.19346404,0.18514137,../Dataset/TrainData/pear6-066-063.png
2434,0.38660753,0.35947713,0.48562092,0.18039216,0.17352447,../Dataset/TrainData/pear6-066-117.png
2435,0.36182564,0.29673204,0.4797386,0.118954256,0.1790299,../Dataset/TrainData/pear6-066-153.png
2436,0.37266958,0.31111112,0.47712418,0.13071899,0.19034559,../Dataset/TrainData/pear6-066-207.png
2437,0.39854088,0.36209154,0.48954245,0.19607843,0.19334519,../Dataset/TrainData/pear6-066-243.png
2438,0.3910687,0.33464053,0.48235294,0.17647062,0.19445105,../Dataset/TrainData/pear6-066-297.png
2439,0.3696605,0.2888889,0.4745098,0.11241831,0.19859976,../Dataset/TrainData/pear6-066-333.png
2440,0.3630633,0.2640523,0.47908497,0.095424876,0.19973913,../Dataset/TrainData/pear6-068-000.png
2441,0.3984729,0.36601308,0.46078432,0.20130718,0.17824683,../Dataset/TrainData/pear6-068-090.png
2442,0.35846585,0.27189544,0.47320262,0.10196079,0.18673885,../Dataset/TrainData/pear6-068-180.png
2443,0.39809918,0.3411765,0.49215686,0.2,0.19342591,../Dataset/TrainData/pear6-068-270.png
2444,0.39059126,0.30849674,0.47973856,0.111111104,0.17919794,../Dataset/TrainData/pear6-090-000.png
2445,0.39208314,0.30849674,0.4875817,0.13333333,0.17723008,../Dataset/TrainData/pear6-090-022.png
2446,0.40322515,0.30980393,0.49607843,0.19084966,0.17706507,../Dataset/TrainData/pear6-090-045.png
2447,0.406064,0.30849674,0.49019608,0.21830061,0.177757,../Dataset/TrainData/pear6-090-068.png
2448,0.40315115,0.30849674,0.48300654,0.21699348,0.17358632,../Dataset/TrainData/pear6-090-090.png
2449,0.39686623,0.31111112,0.49215683,0.19738561,0.16851225,../Dataset/TrainData/pear6-090-112.png
2450,0.387153,0.30980393,0.49477124,0.15555555,0.1657982,../Dataset/TrainData/pear6-090-135.png
2451,0.38190728,0.30980393,0.49411762,0.112418324,0.16813402,../Dataset/TrainData/pear6-090-158.png
2452,0.38175523,0.30588236,0.49477124,0.10457519,0.17548089,../Dataset/TrainData/pear6-090-180.png
2453,0.39270324,0.30980393,0.49803922,0.13202617,0.17951222,../Dataset/TrainData/pear6-090-202.png
2454,0.40317982,0.30980393,0.4973856,0.18823528,0.18406281,../Dataset/TrainData/pear6-090-225.png
2455,0.40868914,0.30980393,0.49281046,0.21307191,0.1849,../Dataset/TrainData/pear6-090-248.png
2456,0.40623555,0.30849674,0.49019608,0.20784315,0.18248788,../Dataset/TrainData/pear6-090-270.png
2457,0.40370297,0.30980393,0.48758173,0.19084966,0.18173487,../Dataset/TrainData/pear6-090-292.png
2458,0.39618382,0.30980393,0.48496732,0.15424836,0.1782086,../Dataset/TrainData/pear6-090-315.png
2459,0.3900149,0.30849674,0.48300654,0.11503267,0.17993046,../Dataset/TrainData/pear6-090-338.png
2460,0.41107795,0.41045752,0.51176476,0.107189536,0.106001064,../Dataset/TrainData/pear7-000-000.png
2461,0.35408556,0.31895426,0.47908497,0.06928104,0.11684917,../Dataset/TrainData/pear7-022-000.png
2462,0.43887985,0.42875817,0.5764706,0.040522873,0.07423259,../Dataset/TrainData/pear7-022-090.png
2463,0.4113974,0.38300657,0.5568628,0.07973853,0.096998245,../Dataset/TrainData/pear7-022-180.png
2464,0.38793412,0.3633987,0.45294118,0.04836601,0.10680589,../Dataset/TrainData/pear7-022-270.png
2465,0.3697402,0.35555556,0.47973856,0.04575163,0.10798839,../Dataset/TrainData/pear7-035-045.png
2466,0.41561717,0.41045752,0.5215686,0.04836604,0.09290435,../Dataset/TrainData/pear7-035-135.png
2467,0.37846017,0.37124184,0.48366013,0.07581699,0.12420545,../Dataset/TrainData/pear7-035-225.png
2468,0.35050327,0.33464053,0.4647059,0.07581702,0.13951084,../Dataset/TrainData/pear7-035-315.png
2469,0.33080986,0.303268,0.46993464,0.11241834,0.14232565,../Dataset/TrainData/pear7-045-000.png
2470,0.4009276,0.4261438,0.5222223,0.09803924,0.111442104,../Dataset/TrainData/pear7-045-090.png
2471,0.37577808,0.36209154,0.53594774,0.13071895,0.12390189,../Dataset/TrainData/pear7-045-180.png
2472,0.3712725,0.38169935,0.5130719,0.19346406,0.14659683,../Dataset/TrainData/pear7-045-270.png
2473,0.3420828,0.2771242,0.43856207,0.124183014,0.13501883,../Dataset/TrainData/pear7-066-027.png
2474,0.3735748,0.33464053,0.44379088,0.18823528,0.12883878,../Dataset/TrainData/pear7-066-063.png
2475,0.39545757,0.34379086,0.48235294,0.18300653,0.12067568,../Dataset/TrainData/pear7-066-117.png
2476,0.38613907,0.3267974,0.47973856,0.12026143,0.11826051,../Dataset/TrainData/pear7-066-153.png
2477,0.36955842,0.3006536,0.4875817,0.12679738,0.1321686,../Dataset/TrainData/pear7-066-207.png
2478,0.35771558,0.26666668,0.45228758,0.1830066,0.14673251,../Dataset/TrainData/pear7-066-243.png
2479,0.35830992,0.26797387,0.45816994,0.16862746,0.15474695,../Dataset/TrainData/pear7-066-297.png
2480,0.33724225,0.26143792,0.4496732,0.10849674,0.15112013,../Dataset/TrainData/pear7-066-333.png
2481,0.33080876,0.2627451,0.445098,0.09019609,0.14449227,../Dataset/TrainData/pear7-068-000.png
2482,0.39042825,0.34771243,0.47908494,0.19999999,0.12511367,../Dataset/TrainData/pear7-068-090.png
2483,0.3794929,0.32287583,0.479085,0.09673205,0.124784514,../Dataset/TrainData/pear7-068-180.png
2484,0.36389476,0.26928106,0.44313726,0.19084966,0.15209256,../Dataset/TrainData/pear7-068-270.png
2485,0.35995185,0.30849674,0.43137252,0.09411764,0.13157906,../Dataset/TrainData/pear7-090-000.png
2486,0.37141064,0.31633988,0.4392157,0.11633986,0.1305205,../Dataset/TrainData/pear7-090-022.png
2487,0.38704336,0.3254902,0.43594772,0.1620915,0.13081731,../Dataset/TrainData/pear7-090-045.png
2488,0.40042,0.3372549,0.43986928,0.19477126,0.13112852,../Dataset/TrainData/pear7-090-068.png
2489,0.41307065,0.3529412,0.451634,0.19738564,0.12618817,../Dataset/TrainData/pear7-090-090.png
2490,0.4152941,0.36078432,0.4627451,0.18431368,0.122108236,../Dataset/TrainData/pear7-090-112.png
2491,0.41509593,0.3673203,0.4745098,0.1372549,0.11798124,../Dataset/TrainData/pear7-090-135.png
2492,0.40685636,0.3673203,0.49411768,0.10588232,0.11552872,../Dataset/TrainData/pear7-090-158.png
2493,0.40309122,0.3633987,0.47320262,0.09542483,0.12042922,../Dataset/TrainData/pear7-090-180.png
2494,0.38437644,0.3372549,0.4620915,0.12026146,0.12531078,../Dataset/TrainData/pear7-090-202.png
2495,0.39426106,0.3372549,0.46339867,0.15686277,0.13329764,../Dataset/TrainData/pear7-090-225.png
2496,0.38622564,0.32287583,0.44705883,0.17124182,0.13868816,../Dataset/TrainData/pear7-090-248.png
2497,0.37576622,0.3124183,0.44248366,0.1647059,0.13793272,../Dataset/TrainData/pear7-090-270.png
2498,0.37135726,0.30849674,0.4385621,0.15424839,0.13996254,../Dataset/TrainData/pear7-090-292.png
2499,0.36680368,0.30980393,0.43529412,0.13202617,0.135982,../Dataset/TrainData/pear7-090-315.png
2500,0.3629916,0.30980393,0.4490196,0.10326797,0.13477811,../Dataset/TrainData/pear7-090-338.png
2501,0.42712918,0.42222223,0.54640526,0.10196078,0.10745798,../Dataset/TrainData/pear8-000-000.png
2502,0.3716328,0.3385621,0.5712418,0.06928104,0.11919308,../Dataset/TrainData/pear8-022-000.png
2503,0.395244,0.35947713,0.5156863,0.040522873,0.120030686,../Dataset/TrainData/pear8-022-090.png
2504,0.36313182,0.303268,0.5124183,0.07843137,0.1570161,../Dataset/TrainData/pear8-022-180.png
2505,0.40719834,0.36601308,0.54575163,0.040522873,0.13222039,../Dataset/TrainData/pear8-022-270.png
2506,0.36616528,0.3398693,0.5006536,0.04705885,0.13190557,../Dataset/TrainData/pear8-035-045.png
2507,0.36642912,0.33202615,0.49542487,0.0653595,0.15997845,../Dataset/TrainData/pear8-035-135.png
2508,0.38069433,0.3385621,0.49150327,0.061437905,0.16490601,../Dataset/TrainData/pear8-035-225.png
2509,0.37579745,0.3411765,0.5013072,0.040522873,0.13592057,../Dataset/TrainData/pear8-035-315.png
2510,0.3342564,0.303268,0.51960784,0.08627452,0.14419597,../Dataset/TrainData/pear8-045-000.png
2511,0.38334092,0.38431373,0.5261438,0.1882353,0.16166389,../Dataset/TrainData/pear8-045-090.png
2512,0.3462829,0.29281047,0.5326798,0.11633988,0.1857207,../Dataset/TrainData/pear8-045-180.png
2513,0.40131783,0.39084968,0.5444445,0.109803915,0.1684263,../Dataset/TrainData/pear8-045-270.png
2514,0.3472658,0.26797387,0.46732023,0.122875825,0.1542873,../Dataset/TrainData/pear8-066-027.png
2515,0.37337166,0.29934642,0.47973856,0.18562092,0.1669244,../Dataset/TrainData/pear8-066-063.png
2516,0.36995128,0.27450982,0.4660131,0.17385621,0.17317164,../Dataset/TrainData/pear8-066-117.png
2517,0.35234714,0.25882354,0.47058824,0.11241831,0.18038715,../Dataset/TrainData/pear8-066-153.png
2518,0.362905,0.2640523,0.47058824,0.1267974,0.18637085,../Dataset/TrainData/pear8-066-207.png
2519,0.38496488,0.3254902,0.48039216,0.1921569,0.18467337,../Dataset/TrainData/pear8-066-243.png
2520,0.37529683,0.29934642,0.47189543,0.17385624,0.17362744,../Dataset/TrainData/pear8-066-297.png
2521,0.3445897,0.26013073,0.45686275,0.11111112,0.15862301,../Dataset/TrainData/pear8-066-333.png
2522,0.33295694,0.25882354,0.4503268,0.09019609,0.15090984,../Dataset/TrainData/pear8-068-000.png
2523,0.3758506,0.26797387,0.46862745,0.19477125,0.17058401,../Dataset/TrainData/pear8-068-090.png
2524,0.34936458,0.25882354,0.47843137,0.09411766,0.18576695,../Dataset/TrainData/pear8-068-180.png
2525,0.38973236,0.33202615,0.49150327,0.19869281,0.18200609,../Dataset/TrainData/pear8-068-270.png
2526,0.35994983,0.3019608,0.45555556,0.09411764,0.14150308,../Dataset/TrainData/pear8-090-000.png
2527,0.36716622,0.30457518,0.4496732,0.12287581,0.14509967,../Dataset/TrainData/pear8-090-022.png
2528,0.3823971,0.30457518,0.47777778,0.18431374,0.15645237,../Dataset/TrainData/pear8-090-045.png
2529,0.3926516,0.30718955,0.45751634,0.21307191,0.1643027,../Dataset/TrainData/pear8-090-068.png
2530,0.3921705,0.30588236,0.46601304,0.2143791,0.16610575,../Dataset/TrainData/pear8-090-090.png
2531,0.3894415,0.30718955,0.45686278,0.19869283,0.16392212,../Dataset/TrainData/pear8-090-112.png
2532,0.37807718,0.30457518,0.46078432,0.15686274,0.15991454,../Dataset/TrainData/pear8-090-135.png
2533,0.36737797,0.3019608,0.46339867,0.111111134,0.1604052,../Dataset/TrainData/pear8-090-158.png
2534,0.36832523,0.3006536,0.46928102,0.10065359,0.16408634,../Dataset/TrainData/pear8-090-180.png
2535,0.37752807,0.30457518,0.4745098,0.12549019,0.16542424,../Dataset/TrainData/pear8-090-202.png
2536,0.38733196,0.303268,0.47254902,0.18039218,0.16917981,../Dataset/TrainData/pear8-090-225.png
2537,0.39512634,0.30457518,0.47320262,0.20915034,0.17195041,../Dataset/TrainData/pear8-090-248.png
2538,0.39355472,0.3019608,0.48104572,0.20653597,0.17442591,../Dataset/TrainData/pear8-090-270.png
2539,0.38914576,0.30457518,0.46666667,0.19084966,0.16813567,../Dataset/TrainData/pear8-090-292.png
2540,0.37835145,0.303268,0.475817,0.14901963,0.16166689,../Dataset/TrainData/pear8-090-315.png
2541,0.3656475,0.303268,0.45947716,0.107189536,0.14844644,../Dataset/TrainData/pear8-090-338.png
2542,0.47998488,0.48496732,0.5385621,0.12810451,0.09804692,../Dataset/TrainData/pear9-000-000.png
2543,0.43746138,0.41437912,0.5424837,0.09019604,0.0972376,../Dataset/TrainData/pear9-022-000.png
2544,0.47083592,0.46143794,0.575817,0.060130686,0.08416179,../Dataset/TrainData/pear9-022-090.png
2545,0.44121304,0.4117647,0.5509804,0.09542483,0.103458,../Dataset/TrainData/pear9-022-180.png
2546,0.46110773,0.4496732,0.55359477,0.062745094,0.08207144,../Dataset/TrainData/pear9-022-270.png
2547,0.45804977,0.4405229,0.527451,0.056209147,0.087936595,../Dataset/TrainData/pear9-035-045.png
2548,0.45299396,0.43137255,0.54509807,0.058823526,0.09456056,../Dataset/TrainData/pear9-035-135.png
2549,0.45126417,0.42875817,0.5222222,0.058823526,0.0916411,../Dataset/TrainData/pear9-035-225.png
2550,0.45286283,0.43398693,0.527451,0.057516336,0.089597724,../Dataset/TrainData/pear9-035-315.png
2551,0.42229977,0.39084968,0.50784314,0.07320261,0.11174507,../Dataset/TrainData/pear9-045-000.png
2552,0.4666872,0.45751634,0.5150327,0.04444444,0.083348654,../Dataset/TrainData/pear9-045-090.png
2553,0.41876364,0.38169935,0.51699346,0.07450977,0.116992705,../Dataset/TrainData/pear9-045-180.png
2554,0.4516969,0.46797386,0.5189543,0.087581694,0.11270748,../Dataset/TrainData/pear9-045-270.png
2555,0.4224329,0.4130719,0.44575164,0.15424836,0.12563647,../Dataset/TrainData/pear9-066-027.png
2556,0.42253155,0.44705883,0.45620915,0.20261437,0.12844133,../Dataset/TrainData/pear9-066-063.png
2557,0.4186275,0.44183007,0.44444442,0.19346404,0.13080204,../Dataset/TrainData/pear9-066-117.png
2558,0.4085394,0.3869281,0.43071893,0.14117646,0.13358451,../Dataset/TrainData/pear9-066-153.png
2559,0.4080086,0.38562092,0.4267974,0.15294117,0.13588199,../Dataset/TrainData/pear9-066-207.png
2560,0.42361015,0.43529415,0.44640523,0.21176472,0.13705064,../Dataset/TrainData/pear9-066-243.png
2561,0.42068246,0.42222223,0.44509804,0.19215685,0.1310961,../Dataset/TrainData/pear9-066-297.png
2562,0.4124572,0.38562092,0.43464053,0.13725492,0.12743308,../Dataset/TrainData/pear9-066-333.png
2563,0.41149083,0.37254906,0.42941177,0.11503267,0.12772076,../Dataset/TrainData/pear9-068-000.png
2564,0.42814875,0.45620918,0.45751637,0.21307191,0.13151118,../Dataset/TrainData/pear9-068-090.png
2565,0.39921388,0.35816994,0.43006536,0.12026143,0.13571084,../Dataset/TrainData/pear9-068-180.png
2566,0.42633182,0.43137255,0.4470588,0.21568623,0.13524818,../Dataset/TrainData/pear9-068-270.png
2567,0.42526418,0.36993465,0.4496732,0.11895424,0.12892735,../Dataset/TrainData/pear9-090-000.png
2568,0.4318319,0.37254906,0.44444448,0.15032679,0.1298952,../Dataset/TrainData/pear9-090-022.png
2569,0.44214144,0.37124184,0.45751634,0.2026144,0.13595195,../Dataset/TrainData/pear9-090-045.png
2570,0.43763566,0.36078432,0.45424837,0.2274509,0.14036098,../Dataset/TrainData/pear9-090-068.png
2571,0.4373412,0.35947713,0.4581699,0.23006538,0.14214812,../Dataset/TrainData/pear9-090-090.png
2572,0.43603286,0.36078432,0.45947713,0.21960786,0.14115909,../Dataset/TrainData/pear9-090-112.png
2573,0.42283365,0.35555556,0.49215686,0.17908499,0.13774581,../Dataset/TrainData/pear9-090-135.png
2574,0.41785735,0.35816994,0.44444445,0.1333333,0.13452618,../Dataset/TrainData/pear9-090-158.png
2575,0.4160391,0.35424837,0.4777778,0.12287584,0.13820787,../Dataset/TrainData/pear9-090-180.png
2576,0.4237489,0.35686278,0.45686272,0.15555555,0.14028777,../Dataset/TrainData/pear9-090-202.png
2577,0.431951,0.3529412,0.45424837,0.21307185,0.14647314,../Dataset/TrainData/pear9-090-225.png
2578,0.4388761,0.35555556,0.46601307,0.23660132,0.14726946,../Dataset/TrainData/pear9-090-248.png
2579,0.43682384,0.35816994,0.47124186,0.22875819,0.14239357,../Dataset/TrainData/pear9-090-270.png
2580,0.4404493,0.3673203,0.47973856,0.21307188,0.13918519,../Dataset/TrainData/pear9-090-292.png
2581,0.43601844,0.37254906,0.46601304,0.17516333,0.1315223,../Dataset/TrainData/pear9-090-315.png
2582,0.4277548,0.37254906,0.47450984,0.12941173,0.12862654,../Dataset/TrainData/pear9-090-338.png
2583,0.4364567,0.44313726,0.49150324,0.17254904,0.11768201,../Dataset/TrainData/tomato1-000-000.png
2584,0.41141748,0.39477125,0.48692814,0.14640522,0.10665691,../Dataset/TrainData/tomato1-022-000.png
2585,0.4400401,0.43267974,0.49411765,0.0993464,0.08789933,../Dataset/TrainData/tomato1-022-090.png
2586,0.41964665,0.4013072,0.4823529,0.15163398,0.108011514,../Dataset/TrainData/tomato1-022-180.png
2587,0.42962158,0.41830066,0.47843137,0.09803924,0.09269495,../Dataset/TrainData/tomato1-022-270.png
2588,0.4322918,0.41699347,0.47385618,0.086274505,0.09077267,../Dataset/TrainData/tomato1-035-045.png
2589,0.43370295,0.41960788,0.48039216,0.083660126,0.0915118,../Dataset/TrainData/tomato1-035-135.png
2590,0.43797883,0.4254902,0.4738562,0.087581694,0.08772922,../Dataset/TrainData/tomato1-035-225.png
2591,0.416677,0.4013072,0.47254902,0.083660126,0.08803106,../Dataset/TrainData/tomato1-035-315.png
2592,0.40497375,0.3751634,0.49673203,0.111111075,0.101148486,../Dataset/TrainData/tomato1-045-000.png
2593,0.44884825,0.4509804,0.46862745,0.06405231,0.07686296,../Dataset/TrainData/tomato1-045-090.png
2594,0.41381338,0.38431373,0.49411768,0.111111134,0.09785811,../Dataset/TrainData/tomato1-045-180.png
2595,0.45035502,0.45359477,0.4764706,0.062745094,0.07478883,../Dataset/TrainData/tomato1-045-270.png
2596,0.40928596,0.41045752,0.4679739,0.1398693,0.104380995,../Dataset/TrainData/tomato1-066-027.png
2597,0.43338922,0.45098042,0.46862748,0.18692812,0.1124617,../Dataset/TrainData/tomato1-066-063.png
2598,0.4214288,0.4366013,0.45816994,0.17516339,0.115303345,../Dataset/TrainData/tomato1-066-117.png
2599,0.41058713,0.40915036,0.4751634,0.14248365,0.10851194,../Dataset/TrainData/tomato1-066-153.png
2600,0.41968384,0.41960788,0.47843137,0.14640525,0.11021841,../Dataset/TrainData/tomato1-066-207.png
2601,0.43010032,0.4431373,0.46928105,0.19477126,0.11604884,../Dataset/TrainData/tomato1-066-243.png
2602,0.41541612,0.42091504,0.4627451,0.17385623,0.11854956,../Dataset/TrainData/tomato1-066-297.png
2603,0.3928051,0.37908497,0.451634,0.13333333,0.11406889,../Dataset/TrainData/tomato1-066-333.png
2604,0.39125395,0.36862746,0.46601307,0.12941176,0.11216302,../Dataset/TrainData/tomato1-068-000.png
2605,0.43211627,0.44313726,0.46535948,0.2013072,0.11541693,../Dataset/TrainData/tomato1-068-090.png
2606,0.40608242,0.3895425,0.46601307,0.13202614,0.10948048,../Dataset/TrainData/tomato1-068-180.png
2607,0.42672223,0.43529415,0.475817,0.20130715,0.11209942,../Dataset/TrainData/tomato1-068-270.png
2608,0.4245919,0.40261438,0.46601307,0.11372551,0.11104117,../Dataset/TrainData/tomato1-090-000.png
2609,0.43485698,0.40522876,0.4633987,0.13856211,0.11248593,../Dataset/TrainData/tomato1-090-022.png
2610,0.450911,0.4039216,0.46666667,0.18431371,0.12670088,../Dataset/TrainData/tomato1-090-045.png
2611,0.4532559,0.40261438,0.47712415,0.2026144,0.13188879,../Dataset/TrainData/tomato1-090-068.png
2612,0.44691962,0.39738563,0.46339867,0.20522875,0.13182054,../Dataset/TrainData/tomato1-090-090.png
2613,0.44031817,0.3934641,0.45620912,0.19738564,0.1282495,../Dataset/TrainData/tomato1-090-112.png
2614,0.43628854,0.4013072,0.4614379,0.15947706,0.11809488,../Dataset/TrainData/tomato1-090-135.png
2615,0.4301833,0.40653595,0.47254902,0.12026143,0.108936675,../Dataset/TrainData/tomato1-090-158.png
2616,0.42710266,0.40261438,0.46535948,0.112418324,0.109756716,../Dataset/TrainData/tomato1-090-180.png
2617,0.43463343,0.40261438,0.46470588,0.14640525,0.11454074,../Dataset/TrainData/tomato1-090-202.png
2618,0.44661486,0.40261438,0.46274507,0.18169937,0.12274723,../Dataset/TrainData/tomato1-090-225.png
2619,0.45220363,0.4039216,0.4588235,0.19346404,0.12856917,../Dataset/TrainData/tomato1-090-248.png
2620,0.44850653,0.40522876,0.46535948,0.18039209,0.123750366,../Dataset/TrainData/tomato1-090-270.png
2621,0.44831812,0.4039216,0.4503268,0.17777777,0.1273835,../Dataset/TrainData/tomato1-090-292.png
2622,0.43798834,0.40261438,0.46797386,0.15816996,0.119024284,../Dataset/TrainData/tomato1-090-315.png
2623,0.43228668,0.40261438,0.46013072,0.12156865,0.11948859,../Dataset/TrainData/tomato1-090-338.png
2624,0.45032662,0.45620918,0.5437909,0.15424833,0.10667183,../Dataset/TrainData/tomato2-000-000.png
2625,0.43843824,0.4261438,0.54575163,0.11503267,0.08985672,../Dataset/TrainData/tomato2-022-000.png
2626,0.45388314,0.45490196,0.5620915,0.083660126,0.080163285,../Dataset/TrainData/tomato2-022-090.png
2627,0.44479704,0.42745098,0.5568628,0.11895424,0.092097454,../Dataset/TrainData/tomato2-022-180.png
2628,0.4555497,0.45751634,0.52026147,0.08104578,0.073705025,../Dataset/TrainData/tomato2-022-270.png
2629,0.45481792,0.45228758,0.5614379,0.06535947,0.07883811,../Dataset/TrainData/tomato2-035-045.png
2630,0.4482253,0.44444445,0.52156866,0.062745094,0.082428984,../Dataset/TrainData/tomato2-035-135.png
2631,0.46012092,0.45882353,0.54901963,0.06666663,0.07370077,../Dataset/TrainData/tomato2-035-225.png
2632,0.44824922,0.44444445,0.53464055,0.060130745,0.0803004,../Dataset/TrainData/tomato2-035-315.png
2633,0.43640408,0.42091504,0.5555556,0.06797385,0.08652266,../Dataset/TrainData/tomato2-045-000.png
2634,0.46563455,0.47058824,0.52941173,0.07189539,0.0713857,../Dataset/TrainData/tomato2-045-090.png
2635,0.44163358,0.4261438,0.5405229,0.07189542,0.087516375,../Dataset/TrainData/tomato2-045-180.png
2636,0.4730847,0.48104575,0.5248366,0.07189545,0.067414515,../Dataset/TrainData/tomato2-045-270.png
2637,0.440426,0.44575167,0.503268,0.13856208,0.1019912,../Dataset/TrainData/tomato2-066-027.png
2638,0.45578438,0.475817,0.51176476,0.18823531,0.10222009,../Dataset/TrainData/tomato2-066-063.png
2639,0.44116044,0.46013072,0.5150327,0.18431368,0.10362153,../Dataset/TrainData/tomato2-066-117.png
2640,0.42670152,0.42745098,0.5176471,0.12941176,0.101787835,../Dataset/TrainData/tomato2-066-153.png
2641,0.43627954,0.44183007,0.5124183,0.14117646,0.10072299,../Dataset/TrainData/tomato2-066-207.png
2642,0.44667754,0.46013072,0.50784314,0.20000002,0.110949,../Dataset/TrainData/tomato2-066-243.png
2643,0.43461412,0.44575167,0.5104575,0.18300655,0.108746916,../Dataset/TrainData/tomato2-066-297.png
2644,0.42400378,0.41568628,0.5013072,0.12418297,0.10019136,../Dataset/TrainData/tomato2-066-333.png
2645,0.4184267,0.39607844,0.49869278,0.109803915,0.103644945,../Dataset/TrainData/tomato2-068-000.png
2646,0.452712,0.4627451,0.5026144,0.20522872,0.10955975,../Dataset/TrainData/tomato2-068-090.png
2647,0.42320648,0.40653595,0.5058824,0.11633986,0.105326496,../Dataset/TrainData/tomato2-068-180.png
2648,0.4401036,0.44575164,0.4986928,0.2026144,0.10958165,../Dataset/TrainData/tomato2-068-270.png
2649,0.44471204,0.42745098,0.50261444,0.07189545,0.098605685,../Dataset/TrainData/tomato2-090-000.png
2650,0.45349598,0.43137255,0.5019608,0.09542483,0.098059244,../Dataset/TrainData/tomato2-090-022.png
2651,0.46979216,0.43267974,0.5045752,0.15294114,0.11178464,../Dataset/TrainData/tomato2-090-045.png
2652,0.46615085,0.42875817,0.50980395,0.145098,0.1145179,../Dataset/TrainData/tomato2-090-068.png
2653,0.46744987,0.43137255,0.5045752,0.13725492,0.11721901,../Dataset/TrainData/tomato2-090-090.png
2654,0.4593001,0.42745098,0.5143791,0.1359477,0.11213216,../Dataset/TrainData/tomato2-090-112.png
2655,0.45604274,0.4300654,0.5143791,0.11895424,0.1090289,../Dataset/TrainData/tomato2-090-135.png
2656,0.4479372,0.43137255,0.5150327,0.083660126,0.09946056,../Dataset/TrainData/tomato2-090-158.png
2657,0.44634986,0.42745098,0.5026144,0.084967345,0.10002788,../Dataset/TrainData/tomato2-090-180.png
2658,0.44879282,0.42352942,0.49803925,0.10065356,0.10190458,../Dataset/TrainData/tomato2-090-202.png
2659,0.4558898,0.41699347,0.50392157,0.14379087,0.11313837,../Dataset/TrainData/tomato2-090-225.png
2660,0.4668579,0.42091504,0.50392157,0.17254901,0.11960421,../Dataset/TrainData/tomato2-090-248.png
2661,0.46374953,0.42222223,0.50784314,0.14771244,0.11312267,../Dataset/TrainData/tomato2-090-270.png
2662,0.45918408,0.42091504,0.5013072,0.14379087,0.111943,../Dataset/TrainData/tomato2-090-292.png
