,Mean,Median,Mode,MidRange,Range,IQR,StdDev,FileName
2326,0.4242033,0.38823533,0.3895425,0.4882353,0.9477124,0.11633983,0.10752754,D:/Projects/Python/data-mining/Dataset/TrainData\pear3-090-112.png
2327,0.41390905,0.38169935,0.3869281,0.48562092,0.9267974,0.09673199,0.103395335,D:/Projects/Python/data-mining/Dataset/TrainData\pear3-090-135.png
2328,0.40671432,0.38169935,0.3869281,0.48366013,0.9098039,0.07058826,0.09974058,D:/Projects/Python/data-mining/Dataset/TrainData\pear3-090-158.png
2329,0.40728775,0.38169935,0.38431373,0.49084967,0.93202615,0.07058826,0.10303347,D:/Projects/Python/data-mining/Dataset/TrainData\pear3-090-180.png
2330,0.42538393,0.39477125,0.39607844,0.48496732,0.9124183,0.10065359,0.10742072,D:/Projects/Python/data-mining/Dataset/TrainData\pear3-090-202.png
2331,0.4283899,0.39084968,0.39607844,0.4888889,0.9254902,0.13464049,0.11289569,D:/Projects/Python/data-mining/Dataset/TrainData\pear3-090-225.png
2332,0.42760366,0.38562092,0.3895425,0.48366013,0.9281046,0.1398693,0.11824321,D:/Projects/Python/data-mining/Dataset/TrainData\pear3-090-248.png
2333,0.43503085,0.39607844,0.39869285,0.46601307,0.8980392,0.13464051,0.113587834,D:/Projects/Python/data-mining/Dataset/TrainData\pear3-090-270.png
2334,0.4345497,0.39477125,0.4013072,0.46928108,0.909804,0.12941176,0.11172964,D:/Projects/Python/data-mining/Dataset/TrainData\pear3-090-292.png
2335,0.41894534,0.38169935,0.3869281,0.4614379,0.8993464,0.11503267,0.107508175,D:/Projects/Python/data-mining/Dataset/TrainData\pear3-090-315.png
2336,0.4013118,0.36601308,0.36862746,0.46601307,0.8901961,0.09281045,0.10649234,D:/Projects/Python/data-mining/Dataset/TrainData\pear3-090-338.png
2337,0.5114935,0.52026147,0.54901963,0.5640523,0.7176471,0.108496726,0.083245695,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-000-000.png
2338,0.4596718,0.44705883,0.41830066,0.5660131,0.6091503,0.07973853,0.07833018,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-022-000.png
2339,0.47585395,0.46797386,0.47189546,0.54444444,0.64705884,0.04575166,0.07384693,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-022-090.png
2340,0.44009006,0.40915036,0.38823533,0.54901963,0.59084964,0.082352936,0.095249556,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-022-180.png
2341,0.47669083,0.47189546,0.47189546,0.5424836,0.5856209,0.041830063,0.058959033,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-022-270.png
2342,0.46524382,0.45228758,0.45228758,0.56078434,0.6169934,0.041830063,0.0754384,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-035-045.png
2343,0.43487197,0.41568628,0.4130719,0.48431373,0.6418301,0.04444447,0.09173141,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-035-135.png
2344,0.44002962,0.4405229,0.44313726,0.52156866,0.68235296,0.061437875,0.09952597,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-035-225.png
2345,0.45267925,0.45620918,0.45620918,0.548366,0.67320263,0.05098039,0.08127284,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-035-315.png
2346,0.41299585,0.4039216,0.40653595,0.53006536,0.6392157,0.07973856,0.09703214,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-045-000.png
2347,0.44270864,0.45490196,0.4627451,0.5189543,0.6300654,0.060130745,0.09930967,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-045-090.png
2348,0.39147913,0.37254906,0.3777778,0.5058823,0.6169934,0.09281048,0.11811463,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-045-180.png
2349,0.43613312,0.47320262,0.49150327,0.5248366,0.6183007,0.19084969,0.1085858,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-045-270.png
2350,0.404044,0.3673203,0.33202615,0.4509804,0.79477125,0.12156862,0.11251097,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-066-027.png
2351,0.41026312,0.4013072,0.30980393,0.4738562,0.77254903,0.18039215,0.121773615,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-066-063.png
2352,0.39300567,0.35686278,0.3019608,0.44052288,0.78431374,0.1607843,0.12648739,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-066-117.png
2353,0.3734242,0.31895426,0.30457518,0.42810458,0.7882353,0.09803921,0.12469628,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-066-153.png
2354,0.38914675,0.33071896,0.31633988,0.49019608,0.8287582,0.11633989,0.121348076,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-066-207.png
2355,0.40702713,0.33071896,0.3150327,0.52418303,0.8862745,0.1856209,0.123973794,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-066-243.png
2356,0.4170634,0.34771243,0.33202615,0.49803922,0.8888889,0.17516342,0.11461812,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-066-297.png
2357,0.40458262,0.35555556,0.34509805,0.4764706,0.8169935,0.10326797,0.102274716,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-066-333.png
2358,0.40165886,0.35816994,0.34901962,0.46470588,0.8169935,0.07712415,0.10753323,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-068-000.png
2359,0.41342852,0.39084968,0.3124183,0.4509804,0.73202616,0.18954247,0.12430809,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-068-090.png
2360,0.3794304,0.3281046,0.31764707,0.43202615,0.7882353,0.07973859,0.122381836,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-068-180.png
2361,0.41286457,0.3372549,0.32287583,0.5111111,0.8679738,0.19215688,0.11916089,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-068-270.png
2362,0.4303251,0.4,0.4,0.448366,0.8183006,0.058823556,0.103537604,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-090-000.png
2363,0.43374562,0.39738563,0.4,0.45555553,0.82483655,0.07712418,0.10557087,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-090-022.png
2364,0.43480372,0.38823533,0.39215687,0.45816997,0.82745105,0.12679738,0.115168154,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-090-045.png
2365,0.43757814,0.38562092,0.3869281,0.45490196,0.81830066,0.15947711,0.118926354,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-090-068.png
2366,0.43995705,0.38823533,0.39084968,0.42679736,0.8196078,0.16601309,0.12001007,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-090-090.png
2367,0.4312562,0.38039216,0.38431373,0.43006536,0.8287582,0.15163398,0.12108519,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-090-112.png
2368,0.4195823,0.3751634,0.3764706,0.42026144,0.83267975,0.111111104,0.11602348,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-090-135.png
2369,0.41430897,0.37908497,0.38039216,0.42875817,0.8392157,0.084967315,0.11048584,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-090-158.png
2370,0.42117116,0.38823533,0.39084968,0.41503268,0.8117647,0.08104575,0.106503844,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-090-180.png
2371,0.43429106,0.39607844,0.39869285,0.45555556,0.87189543,0.112418264,0.107522115,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-090-202.png
2372,0.44043463,0.3934641,0.39607844,0.49803922,0.9019608,0.14901963,0.11484179,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-090-225.png
2373,0.44331634,0.39477125,0.39477125,0.4751634,0.8901961,0.15555555,0.11844163,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-090-248.png
2374,0.4457233,0.4,0.4,0.49738562,0.94248366,0.14248362,0.11531088,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-090-270.png
2375,0.44732735,0.4039216,0.40522876,0.48104575,0.9228758,0.1398693,0.113198064,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-090-292.png
2376,0.44073898,0.40261438,0.4013072,0.46862748,0.90065366,0.111111104,0.10769896,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-090-315.png
2377,0.43457928,0.4039216,0.40784314,0.44771242,0.8535948,0.07189542,0.10145487,D:/Projects/Python/data-mining/Dataset/TrainData\pear4-090-338.png
2378,0.40109622,0.39869285,0.41568628,0.51699346,0.69411767,0.11764705,0.11473265,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-000-000.png
2379,0.34314054,0.29542485,0.27058825,0.46013072,0.7372549,0.086274505,0.14386362,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-022-000.png
2380,0.39001942,0.36862746,0.37254906,0.44901958,0.68888885,0.04967317,0.09399613,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-022-090.png
2381,0.38863695,0.35686278,0.3254902,0.53006536,0.6130719,0.082352936,0.11092653,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-022-180.png
2382,0.38137415,0.3503268,0.3529412,0.46928105,0.74509805,0.04836601,0.12283009,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-022-270.png
2383,0.35248697,0.32287583,0.33071896,0.46601307,0.7045752,0.08104575,0.14298272,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-035-045.png
2384,0.37514746,0.35816994,0.35947713,0.46535948,0.6535948,0.06535947,0.11576649,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-035-135.png
2385,0.36546713,0.3372549,0.34379086,0.4797386,0.69019616,0.06666666,0.13919488,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-035-225.png
2386,0.36268467,0.3281046,0.34379086,0.48888892,0.7346406,0.086274505,0.1619321,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-035-315.png
2387,0.34902668,0.28366014,0.23921569,0.50784314,0.717647,0.09411766,0.17673607,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-045-000.png
2388,0.38050145,0.3777778,0.39738563,0.4647059,0.60261446,0.15816996,0.1341422,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-045-090.png
2389,0.3368199,0.29803923,0.24313726,0.48496732,0.6771242,0.08888893,0.1394229,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-045-180.png
2390,0.3916577,0.3764706,0.24183007,0.4954248,0.7843137,0.1633987,0.1641274,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-045-270.png
2391,0.37070024,0.28627452,0.26797387,0.47647062,0.8431373,0.11895424,0.17228994,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-066-027.png
2392,0.38814512,0.33464053,0.28235295,0.4620915,0.7490196,0.17516339,0.1570442,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-066-063.png
2393,0.37065622,0.3137255,0.27058825,0.424183,0.7019608,0.15686274,0.1376746,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-066-117.png
2394,0.3378423,0.27189544,0.25751635,0.41830066,0.7764706,0.1006536,0.13768479,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-066-153.png
2395,0.34585813,0.27189544,0.2496732,0.4601307,0.81307185,0.121568635,0.15388797,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-066-207.png
2396,0.38447523,0.32156864,0.26143792,0.46862745,0.8535948,0.17908499,0.16992183,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-066-243.png
2397,0.38559654,0.28627452,0.27320263,0.47908497,0.9137255,0.15686274,0.17918263,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-066-297.png
2398,0.36685228,0.27973858,0.26928106,0.4777778,0.8718955,0.09803921,0.1813392,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-066-333.png
2399,0.34523207,0.26013073,0.24705882,0.46143788,0.86274505,0.08758171,0.17956057,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-068-000.png
2400,0.36585292,0.32352942,0.2535948,0.4222222,0.7215686,0.18692814,0.1430379,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-068-090.png
2401,0.33073217,0.2640523,0.2496732,0.44379085,0.827451,0.0888889,0.14382342,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-068-180.png
2402,0.37942344,0.30588236,0.2522876,0.45424837,0.87189543,0.18562092,0.17250918,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-068-270.png
2403,0.38551074,0.3150327,0.31633988,0.47777778,0.9163399,0.107189566,0.1639228,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-090-000.png
2404,0.39283276,0.31895426,0.31633988,0.46993467,0.88758177,0.1359477,0.16035068,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-090-022.png
2405,0.41264954,0.33071896,0.3281046,0.47712415,0.8836601,0.18300653,0.15969244,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-090-045.png
2406,0.40128407,0.31895426,0.31764707,0.46535948,0.8522876,0.20130715,0.15567002,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-090-068.png
2407,0.39938873,0.32156864,0.31895426,0.44313726,0.8130719,0.20000002,0.14601041,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-090-090.png
2408,0.38900322,0.31764707,0.3137255,0.42679736,0.8169934,0.18039215,0.13943774,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-090-112.png
2409,0.38186598,0.31895426,0.31895426,0.43986928,0.848366,0.14509803,0.13576047,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-090-135.png
2410,0.36518553,0.31111112,0.3150327,0.45294118,0.88235295,0.107189536,0.13479361,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-090-158.png
2411,0.35718673,0.30457518,0.30588236,0.46470588,0.9163399,0.10196078,0.13925786,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-090-180.png
2412,0.38496745,0.32026145,0.32287583,0.4627451,0.8993464,0.13202614,0.15017967,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-090-202.png
2413,0.38860422,0.3137255,0.31633988,0.46078432,0.8980392,0.17254901,0.16049978,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-090-225.png
2414,0.3940668,0.3124183,0.31633988,0.46013072,0.90457517,0.19346404,0.16724196,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-090-248.png
2415,0.39835456,0.31633988,0.31895426,0.46013075,0.9071896,0.18431371,0.16821398,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-090-270.png
2416,0.39688993,0.31764707,0.31764707,0.46797386,0.91764706,0.16470587,0.1684433,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-090-292.png
2417,0.39115727,0.31633988,0.31633988,0.47058824,0.9150327,0.14248365,0.1659368,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-090-315.png
2418,0.3840346,0.3137255,0.3137255,0.46013072,0.9019608,0.111111104,0.16430488,D:/Projects/Python/data-mining/Dataset/TrainData\pear5-090-338.png
2419,0.39415687,0.3777778,0.39607844,0.5169935,0.79084975,0.0901961,0.13296056,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-000-000.png
2420,0.37556875,0.31764707,0.3019608,0.5098039,0.77647054,0.06535947,0.16230515,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-022-000.png
2421,0.40556544,0.36993465,0.36993465,0.49281046,0.77124184,0.040522844,0.12702061,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-022-090.png
2422,0.36933887,0.32418302,0.3019608,0.50784314,0.7647059,0.064052284,0.14361653,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-022-180.png
2423,0.41490787,0.37124184,0.37124184,0.52875817,0.7647059,0.039215714,0.14396553,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-022-270.png
2424,0.40511072,0.35163403,0.3503268,0.5071896,0.76862746,0.039215714,0.15348545,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-035-045.png
2425,0.39044282,0.34509805,0.34248367,0.4882353,0.7490196,0.036601335,0.13498577,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-035-135.png
2426,0.40020123,0.35163403,0.3503268,0.51372546,0.7686274,0.037908494,0.1557712,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-035-225.png
2427,0.4001119,0.34771243,0.34640527,0.52156866,0.77124184,0.041830063,0.16604072,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-035-315.png
2428,0.37287095,0.3124183,0.3137255,0.5091503,0.79346406,0.07581699,0.19070205,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-045-000.png
2429,0.42523506,0.40522876,0.40915036,0.50980395,0.7241831,0.058823526,0.15118873,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-045-090.png
2430,0.36805266,0.31764707,0.3137255,0.5300654,0.7464053,0.060130745,0.17316699,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-045-180.png
2431,0.4244676,0.40653595,0.41437912,0.5496732,0.74379086,0.086274534,0.17569709,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-045-270.png
2432,0.37945104,0.31633988,0.2522876,0.4673203,0.8692811,0.13071896,0.19365604,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-066-027.png
2433,0.4014599,0.37908497,0.25490198,0.47124183,0.8379085,0.19346404,0.18514137,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-066-063.png
2434,0.38660753,0.35947713,0.2522876,0.48562092,0.90588236,0.18039216,0.17352447,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-066-117.png
2435,0.36182564,0.29673204,0.24836601,0.4797386,0.8862746,0.118954256,0.1790299,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-066-153.png
2436,0.37266958,0.31111112,0.2496732,0.47712418,0.84444445,0.13071899,0.19034559,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-066-207.png
2437,0.39854088,0.36209154,0.2509804,0.48954245,0.890196,0.19607843,0.19334519,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-066-243.png
2438,0.3910687,0.33464053,0.2509804,0.48235294,0.8784314,0.17647062,0.19445105,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-066-297.png
2439,0.3696605,0.2888889,0.24705882,0.4745098,0.89411765,0.11241831,0.19859976,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-066-333.png
2440,0.3630633,0.2640523,0.2496732,0.47908497,0.89281046,0.095424876,0.19973913,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-068-000.png
2441,0.3984729,0.36601308,0.25620916,0.46078432,0.84575164,0.20130718,0.17824683,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-068-090.png
2442,0.35846585,0.27189544,0.2509804,0.47320262,0.8784314,0.10196079,0.18673885,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-068-180.png
2443,0.39809918,0.3411765,0.25490198,0.49215686,0.8875817,0.2,0.19342591,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-068-270.png
2444,0.39059126,0.30849674,0.30588236,0.47973856,0.9124183,0.111111104,0.17919794,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-090-000.png
2445,0.39208314,0.30849674,0.30849674,0.4875817,0.9124183,0.13333333,0.17723008,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-090-022.png
2446,0.40322515,0.30980393,0.31111112,0.49607843,0.8901961,0.19084966,0.17706507,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-090-045.png
2447,0.406064,0.30849674,0.30718955,0.49019608,0.91764706,0.21830061,0.177757,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-090-068.png
2448,0.40315115,0.30849674,0.30980393,0.48300654,0.9111111,0.21699348,0.17358632,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-090-090.png
2449,0.39686623,0.31111112,0.3124183,0.49215683,0.92679733,0.19738561,0.16851225,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-090-112.png
2450,0.387153,0.30980393,0.31111112,0.49477124,0.92941177,0.15555555,0.1657982,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-090-135.png
2451,0.38190728,0.30980393,0.31111112,0.49411762,0.9333333,0.112418324,0.16813402,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-090-158.png
2452,0.38175523,0.30588236,0.30588236,0.49477124,0.9503268,0.10457519,0.17548089,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-090-180.png
2453,0.39270324,0.30980393,0.3124183,0.49803922,0.91764706,0.13202617,0.17951222,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-090-202.png
2454,0.40317982,0.30980393,0.30718955,0.4973856,0.92679733,0.18823528,0.18406281,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-090-225.png
2455,0.40868914,0.30980393,0.30980393,0.49281046,0.8993464,0.21307191,0.1849,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-090-248.png
2456,0.40623555,0.30849674,0.30980393,0.49019608,0.9124183,0.20784315,0.18248788,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-090-270.png
2457,0.40370297,0.30980393,0.30980393,0.48758173,0.91503274,0.19084966,0.18173487,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-090-292.png
2458,0.39618382,0.30980393,0.31111112,0.48496732,0.9124183,0.15424836,0.1782086,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-090-315.png
2459,0.3900149,0.30849674,0.30588236,0.48300654,0.92941177,0.11503267,0.17993046,D:/Projects/Python/data-mining/Dataset/TrainData\pear6-090-338.png
2460,0.41107795,0.41045752,0.43398693,0.51176476,0.6993465,0.107189536,0.106001064,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-000-000.png
2461,0.35408556,0.31895426,0.29803923,0.47908497,0.70718956,0.06928104,0.11684917,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-022-000.png
2462,0.43887985,0.42875817,0.43267974,0.5764706,0.59084976,0.040522873,0.07423259,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-022-090.png
2463,0.4113974,0.38300657,0.35816994,0.5568628,0.6091504,0.07973853,0.096998245,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-022-180.png
2464,0.38793412,0.3633987,0.36601308,0.45294118,0.72026145,0.04836601,0.10680589,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-022-270.png
2465,0.3697402,0.35555556,0.35816994,0.47973856,0.70849675,0.04575163,0.10798839,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-035-045.png
2466,0.41561717,0.41045752,0.40784314,0.5215686,0.7424836,0.04836604,0.09290435,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-035-135.png
2467,0.37846017,0.37124184,0.36993465,0.48366013,0.70849675,0.07581699,0.12420545,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-035-225.png
2468,0.35050327,0.33464053,0.3385621,0.4647059,0.709804,0.07581702,0.13951084,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-035-315.png
2469,0.33080986,0.303268,0.21568628,0.46993464,0.7254902,0.11241834,0.14232565,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-045-000.png
2470,0.4009276,0.4261438,0.4366013,0.5222223,0.68888897,0.09803924,0.111442104,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-045-090.png
2471,0.37577808,0.36209154,0.25882354,0.53594774,0.6718955,0.13071895,0.12390189,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-045-180.png
2472,0.3712725,0.38169935,0.22091503,0.5130719,0.7071895,0.19346406,0.14659683,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-045-270.png
2473,0.3420828,0.2771242,0.2535948,0.43856207,0.793464,0.124183014,0.13501883,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-066-027.png
2474,0.3735748,0.33464053,0.2784314,0.44379088,0.8248367,0.18823528,0.12883878,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-066-063.png
2475,0.39545757,0.34379086,0.30457518,0.48235294,0.80784315,0.18300653,0.12067568,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-066-117.png
2476,0.38613907,0.3267974,0.3150327,0.47973856,0.8496732,0.12026143,0.11826051,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-066-153.png
2477,0.36955842,0.3006536,0.29411766,0.4875817,0.875817,0.12679738,0.1321686,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-066-207.png
2478,0.35771558,0.26666668,0.2535948,0.45228758,0.8522876,0.1830066,0.14673251,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-066-243.png
2479,0.35830992,0.26797387,0.25490198,0.45816994,0.8248366,0.16862746,0.15474695,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-066-297.png
2480,0.33724225,0.26143792,0.24836601,0.4496732,0.8156863,0.10849674,0.15112013,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-066-333.png
2481,0.33080876,0.2627451,0.25751635,0.445098,0.8039215,0.09019609,0.14449227,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-068-000.png
2482,0.39042825,0.34771243,0.29542485,0.47908494,0.8169934,0.19999999,0.12511367,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-068-090.png
2483,0.3794929,0.32287583,0.31764707,0.479085,0.8692811,0.09673205,0.124784514,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-068-180.png
2484,0.36389476,0.26928106,0.26013073,0.44313726,0.8235294,0.19084966,0.15209256,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-068-270.png
2485,0.35995185,0.30849674,0.31111112,0.43137252,0.8287581,0.09411764,0.13157906,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-090-000.png
2486,0.37141064,0.31633988,0.31633988,0.4392157,0.83137256,0.11633986,0.1305205,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-090-022.png
2487,0.38704336,0.3254902,0.3281046,0.43594772,0.8352941,0.1620915,0.13081731,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-090-045.png
2488,0.40042,0.3372549,0.3398693,0.43986928,0.848366,0.19477126,0.13112852,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-090-068.png
2489,0.41307065,0.3529412,0.35686278,0.451634,0.8666667,0.19738564,0.12618817,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-090-090.png
2490,0.4152941,0.36078432,0.36078432,0.4627451,0.85751635,0.18431368,0.122108236,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-090-112.png
2491,0.41509593,0.3673203,0.36993465,0.4745098,0.83137256,0.1372549,0.11798124,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-090-135.png
2492,0.40685636,0.3673203,0.36862746,0.49411768,0.8810458,0.10588232,0.11552872,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-090-158.png
2493,0.40309122,0.3633987,0.3647059,0.47320262,0.8862745,0.09542483,0.12042922,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-090-180.png
2494,0.38437644,0.3372549,0.3385621,0.4620915,0.8980392,0.12026146,0.12531078,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-090-202.png
2495,0.39426106,0.3372549,0.3398693,0.46339867,0.91111106,0.15686277,0.13329764,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-090-225.png
2496,0.38622564,0.32287583,0.32287583,0.44705883,0.8732026,0.17124182,0.13868816,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-090-248.png
2497,0.37576622,0.3124183,0.31111112,0.44248366,0.8640523,0.1647059,0.13793272,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-090-270.png
2498,0.37135726,0.30849674,0.31111112,0.4385621,0.8535948,0.15424839,0.13996254,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-090-292.png
2499,0.36680368,0.30980393,0.30980393,0.43529412,0.8366013,0.13202617,0.135982,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-090-315.png
2500,0.3629916,0.30980393,0.31111112,0.4490196,0.8405229,0.10326797,0.13477811,D:/Projects/Python/data-mining/Dataset/TrainData\pear7-090-338.png
